# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
6875	8.4062E-001	8.8335E-004	6.7808E-002	5892	4.4219E-003	-1.3337E-002	4.1257E-003	2.5168E-003	3.7099E-003
6876	8.3993E-001	8.7867E-004	6.7543E-002	5909	4.4345E-003	-1.3382E-002	4.0551E-003	2.7436E-003	4.1534E-003
6877	8.4098E-001	8.9530E-004	6.8963E-002	5933	4.3682E-003	-1.3755E-002	4.2825E-003	3.0672E-003	3.6477E-003
6878	8.4177E-001	8.9884E-004	6.9164E-002	5921	4.4042E-003	-1.3781E-002	4.5285E-003	2.3548E-003	3.4668E-003
6879	8.4254E-001	8.8121E-004	6.7765E-002	5914	4.3855E-003	-1.3612E-002	4.1470E-003	2.3383E-003	3.8513E-003
6880	8.4220E-001	8.8359E-004	6.8076E-002	5936	4.4262E-003	-1.3447E-002	4.5953E-003	2.5906E-003	4.1153E-003
6881	8.4068E-001	8.7138E-004	6.7363E-002	5976	4.3211E-003	-1.3245E-002	4.5688E-003	3.1234E-003	4.4475E-003
6882	8.3926E-001	8.7667E-004	6.7773E-002	5976	4.2892E-003	-1.3366E-002	4.4906E-003	2.3671E-003	4.1627E-003
6883	8.3615E-001	8.8735E-004	6.8648E-002	5985	4.2248E-003	-1.3545E-002	5.0303E-003	2.5895E-003	3.2710E-003
6884	8.3386E-001	8.8427E-004	6.8434E-002	5989	4.3460E-003	-1.3609E-002	5.0609E-003	3.2648E-003	3.0706E-003
6885	8.3396E-001	8.7316E-004	6.7724E-002	6016	4.3339E-003	-1.3371E-002	4.5684E-003	3.1529E-003	2.8595E-003
6886	8.3649E-001	8.6764E-004	6.7222E-002	6003	4.3753E-003	-1.3144E-002	4.4457E-003	2.8992E-003	2.8717E-003
6887	8.3927E-001	8.7366E-004	6.7560E-002	5980	4.4634E-003	-1.3384E-002	4.4558E-003	2.9709E-003	3.3176E-003
6888	8.4232E-001	8.8444E-004	6.8592E-002	6015	4.4508E-003	-1.3421E-002	4.4004E-003	3.0327E-003	3.9279E-003
6889	8.4588E-001	8.7804E-004	6.8037E-002	6004	4.5259E-003	-1.3328E-002	4.4306E-003	3.1404E-003	4.2467E-003
6890	8.4863E-001	8.8211E-004	6.8355E-002	6005	4.5400E-003	-1.3417E-002	4.7246E-003	3.0837E-003	4.6607E-003
6891	8.5109E-001	8.8602E-004	6.8781E-002	6026	4.5289E-003	-1.3451E-002	4.4868E-003	2.5746E-003	4.6578E-003
6892	8.5235E-001	8.9357E-004	6.9488E-002	6047	4.6099E-003	-1.3814E-002	4.5345E-003	2.3264E-003	4.2538E-003
6893	8.5317E-001	8.9761E-004	6.9852E-002	6056	4.6013E-003	-1.3885E-002	4.7425E-003	2.9667E-003	3.5729E-003
6894	8.5204E-001	9.0303E-004	7.0191E-002	6042	4.5736E-003	-1.3928E-002	4.8473E-003	2.8884E-003	4.0917E-003
6895	8.5011E-001	8.9552E-004	6.9547E-002	6031	4.5560E-003	-1.3915E-002	4.4714E-003	2.9007E-003	4.5376E-003
6896	8.4885E-001	8.9822E-004	6.9833E-002	6044	4.4730E-003	-1.3916E-002	4.1136E-003	3.1653E-003	4.2306E-003
6897	8.4744E-001	8.9117E-004	6.9328E-002	6052	4.4173E-003	-1.3758E-002	4.0190E-003	3.0140E-003	3.8418E-003
6898	8.4656E-001	8.8538E-004	6.8802E-002	6039	4.4362E-003	-1.3657E-002	4.0722E-003	2.9019E-003	3.3835E-003
6899	8.4615E-001	8.8100E-004	6.8579E-002	6059	4.3900E-003	-1.3600E-002	4.3643E-003	2.7882E-003	2.9234E-003
6900	8.4577E-001	8.8216E-004	6.8709E-002	6066	4.3651E-003	-1.3756E-002	4.0624E-003	3.0631E-003	3.2423E-003
6901	8.4540E-001	8.9531E-004	6.9752E-002	6070	4.4531E-003	-1.3835E-002	4.0213E-003	3.0149E-003	4.0688E-003
6902	8.4598E-001	8.9515E-004	6.9839E-002	6087	4.4937E-003	-1.3813E-002	3.9276E-003	2.8757E-003	4.1448E-003
6903	8.4628E-001	8.8252E-004	6.8714E-002	6062	4.4316E-003	-1.3760E-002	4.2248E-003	2.9688E-003	3.7874E-003
6904	8.4664E-001	8.9393E-004	6.9668E-002	6074	4.5691E-003	-1.3821E-002	4.3584E-003	2.6833E-003	3.9559E-003
6905	8.4760E-001	8.9984E-004	6.9991E-002	6050	4.5526E-003	-1.3914E-002	4.3731E-003	2.3849E-003	3.5469E-003
6906	8.4894E-001	8.9530E-004	6.9682E-002	6058	4.5682E-003	-1.3896E-002	4.3876E-003	2.7366E-003	3.7078E-003
6907	8.4971E-001	8.9891E-004	7.0106E-002	6082	4.4921E-003	-1.3944E-002	4.5239E-003	2.6746E-003	4.0983E-003
6908	8.4969E-001	8.8856E-004	6.9293E-002	6081	4.4779E-003	-1.3855E-002	4.5960E-003	2.7744E-003	3.7710E-003
6909	8.4905E-001	8.8532E-004	6.8983E-002	6071	4.4901E-003	-1.3796E-002	4.5046E-003	2.6591E-003	3.8684E-003
6910	8.4965E-001	8.7969E-004	6.8684E-002	6096	4.4657E-003	-1.3661E-002	4.2804E-003	2.7939E-003	4.2388E-003
6911	8.4912E-001	8.8008E-004	6.8725E-002	6098	4.5200E-003	-1.3689E-002	3.9271E-003	2.7614E-003	3.8593E-003
6912	8.4619E-001	8.8016E-004	6.8977E-002	6142	4.5204E-003	-1.3715E-002	3.7463E-003	3.2966E-003	3.5801E-003
6913	8.4319E-001	8.9553E-004	7.0227E-002	6150	4.6243E-003	-1.3810E-002	3.7312E-003	3.2942E-003	3.4127E-003
6914	8.3985E-001	8.9232E-004	6.9841E-002	6126	4.5563E-003	-1.3923E-002	4.2293E-003	3.4154E-003	4.0068E-003
6915	8.3630E-001	8.8584E-004	6.9492E-002	6154	4.3227E-003	-1.3916E-002	4.6072E-003	3.4345E-003	4.0146E-003
6916	8.3439E-001	8.8554E-004	6.9436E-002	6148	4.2477E-003	-1.4040E-002	4.4063E-003	2.8440E-003	3.7640E-003
6917	8.3367E-001	8.8345E-004	6.9099E-002	6118	4.2389E-003	-1.3892E-002	4.4059E-003	3.4144E-003	3.9586E-003
6918	8.3420E-001	8.8735E-004	6.9639E-002	6159	4.3380E-003	-1.3943E-002	4.6151E-003	3.5902E-003	3.9489E-003
6919	8.3680E-001	8.8883E-004	6.9798E-002	6167	4.4405E-003	-1.3863E-002	4.7276E-003	2.7882E-003	4.0617E-003
6920	8.3854E-001	8.7799E-004	6.9077E-002	6190	4.4385E-003	-1.3760E-002	4.6761E-003	2.9170E-003	4.3843E-003
6921	8.3991E-001	8.7380E-004	6.8907E-002	6219	4.5043E-003	-1.3671E-002	4.1668E-003	2.5681E-003	4.3923E-003
6922	8.4127E-001	8.6687E-004	6.8279E-002	6204	4.4859E-003	-1.3715E-002	4.2621E-003	2.9122E-003	4.4724E-003
6923	8.4171E-001	8.7442E-004	6.8924E-002	6213	4.4662E-003	-1.3551E-002	4.6274E-003	2.9430E-003	3.8888E-003
6924	8.4006E-001	8.5980E-004	6.7708E-002	6201	4.4606E-003	-1.3442E-002	4.4399E-003	3.4793E-003	3.6564E-003
6925	8.3653E-001	8.7276E-004	6.8518E-002	6163	4.4543E-003	-1.3630E-002	4.4008E-003	3.8918E-003	3.5038E-003
6926	8.3257E-001	8.7374E-004	6.8782E-002	6197	4.3091E-003	-1.3734E-002	4.6334E-003	3.6950E-003	3.5007E-003
6927	8.2923E-001	8.6392E-004	6.7860E-002	6170	4.2826E-003	-1.3752E-002	4.7962E-003	3.2047E-003	2.8834E-003
6928	8.2883E-001	8.6963E-004	6.8362E-002	6180	4.3913E-003	-1.3642E-002	4.8804E-003	3.0393E-003	3.1392E-003
6929	8.3062E-001	8.7895E-004	6.9244E-002	6206	4.6386E-003	-1.3636E-002	4.4208E-003	2.9906E-003	3.8462E-003
6930	8.3353E-001	8.6872E-004	6.8403E-002	6200	4.6560E-003	-1.3520E-002	4.2367E-003	2.8564E-003	4.8640E-003
6931	8.3534E-001	8.7667E-004	6.9142E-002	6220	4.6235E-003	-1.3612E-002	4.1984E-003	3.0979E-003	4.9540E-003
6932	8.3555E-001	8.6837E-004	6.8548E-002	6231	4.5494E-003	-1.3560E-002	4.1088E-003	3.0681E-003	4.0400E-003
6933	8.3437E-001	8.6880E-004	6.8610E-002	6236	4.5361E-003	-1.3604E-002	4.3395E-003	3.2893E-003	3.9396E-003
6934	8.3264E-001	8.8294E-004	6.9797E-002	6249	4.5575E-003	-1.3770E-002	4.7138E-003	3.1252E-003	3.7947E-003
6935	8.3213E-001	8.6650E-004	6.8386E-002	6229	4.4486E-003	-1.3591E-002	4.7577E-003	3.1613E-003	3.7519E-003
6936	8.3314E-001	8.7776E-004	6.9460E-002	6262	4.4838E-003	-1.3602E-002	4.8204E-003	3.0164E-003	4.2411E-003
6937	8.3475E-001	8.8135E-004	6.9694E-002	6253	4.5994E-003	-1.3741E-002	4.6316E-003	3.2451E-003	4.2189E-003
6938	8.3547E-001	8.7898E-004	6.9402E-002	6234	4.6416E-003	-1.3695E-002	4.6403E-003	3.1770E-003	4.2313E-003
6939	8.3689E-001	8.8337E-004	6.9921E-002	6265	4.7058E-003	-1.3742E-002	4.5058E-003	2.9817E-003	4.6438E-003
6940	8.4013E-001	8.8631E-004	7.0140E-002	6263	4.7122E-003	-1.3850E-002	4.1467E-003	2.6981E-003	5.0040E-003
6941	8.4140E-001	8.7573E-004	6.9367E-002	6274	4.5887E-003	-1.3909E-002	4.2513E-003	2.5350E-003	5.6250E-003
6942	8.4093E-001	8.8500E-004	7.0304E-002	6311	4.6891E-003	-1.3893E-002	4.3675E-003	3.2228E-003	5.9118E-003
6943	8.3874E-001	8.6407E-004	6.8631E-002	6309	4.6129E-003	-1.3631E-002	4.4210E-003	3.6312E-003	4.9623E-003
6944	8.3620E-001	8.7847E-004	6.9820E-002	6317	4.5705E-003	-1.3828E-002	4.3018E-003	3.5702E-003	4.8535E-003
6945	8.3052E-001	8.8027E-004	6.9969E-002	6318	4.5977E-003	-1.3886E-002	4.4247E-003	3.9240E-003	5.0585E-003
6946	8.2741E-001	8.7447E-004	6.9398E-002	6298	4.6339E-003	-1.3803E-002	4.4754E-003	3.3768E-003	4.1112E-003
6947	8.2590E-001	8.6999E-004	6.9000E-002	6290	4.5916E-003	-1.3648E-002	4.4799E-003	3.3974E-003	3.5431E-003
6948	8.2725E-001	8.7269E-004	6.9160E-002	6280	4.5049E-003	-1.3660E-002	4.3588E-003	3.5320E-003	3.7773E-003
6949	8.3094E-001	8.7114E-004	6.8969E-002	6268	4.5625E-003	-1.3736E-002	4.2499E-003	2.9832E-003	4.5246E-003
6950	8.3413E-001	8.6949E-004	6.8961E-002	6290	4.5728E-003	-1.3580E-002	4.0523E-003	2.7285E-003	5.4311E-003
6951	8.3419E-001	8.6917E-004	6.8873E-002	6279	4.7241E-003	-1.3638E-002	4.1487E-003	2.4763E-003	5.5390E-003
6952	8.3176E-001	8.6464E-004	6.8569E-002	6289	4.6388E-003	-1.3634E-002	4.2152E-003	3.0309E-003	4.8320E-003
6953	8.2950E-001	8.6367E-004	6.8597E-002	6308	4.5992E-003	-1.3663E-002	4.1521E-003	3.6716E-003	4.1790E-003
6954	8.2748E-001	8.5909E-004	6.8181E-002	6299	4.5207E-003	-1.3710E-002	4.3717E-003	3.5695E-003	3.6557E-003
6955	8.2693E-001	8.7298E-004	6.9356E-002	6312	4.4913E-003	-1.3794E-002	4.8189E-003	3.1196E-003	3.9860E-003
6956	8.2809E-001	8.7615E-004	6.9649E-002	6319	4.5397E-003	-1.3952E-002	4.5395E-003	2.7070E-003	3.9736E-003
6957	8.3091E-001	8.7719E-004	6.9765E-002	6325	4.6511E-003	-1.3992E-002	4.6910E-003	3.3567E-003	4.6023E-003
6958	8.3405E-001	8.9134E-004	7.1054E-002	6355	4.7005E-003	-1.4056E-002	4.9615E-003	3.0986E-003	5.6224E-003
6959	8.3646E-001	8.8522E-004	7.0548E-002	6351	4.7418E-003	-1.4093E-002	4.8505E-003	3.0453E-003	5.2195E-003
6960	8.3797E-001	8.8985E-004	7.0926E-002	6353	4.8509E-003	-1.4060E-002	4.4387E-003	3.0545E-003	4.9048E-003
6961	8.3973E-001	8.9039E-004	7.0984E-002	6356	4.7411E-003	-1.4113E-002	4.3678E-003	3.5231E-003	5.2766E-003
6962	8.4033E-001	8.7736E-004	6.9828E-002	6334	4.6748E-003	-1.4020E-002	3.7742E-003	3.2873E-003	5.3286E-003
6963	8.4162E-001	8.9179E-004	7.1135E-002	6363	4.8059E-003	-1.4229E-002	3.8614E-003	3.7318E-003	5.6416E-003
6964	8.4186E-001	8.9358E-004	7.1244E-002	6357	4.8309E-003	-1.4303E-002	4.1515E-003	3.8735E-003	5.1486E-003
6965	8.4096E-001	8.9439E-004	7.1367E-002	6367	4.7926E-003	-1.4304E-002	4.2571E-003	3.6965E-003	5.4399E-003
6966	8.4037E-001	8.9025E-004	7.1054E-002	6370	4.6689E-003	-1.4195E-002	4.5021E-003	3.5054E-003	5.8049E-003
6967	8.4069E-001	8.7635E-004	6.9817E-002	6347	4.6934E-003	-1.4073E-002	4.1157E-003	3.1475E-003	4.6644E-003
6968	8.4167E-001	8.7907E-004	7.0012E-002	6343	4.8045E-003	-1.4011E-002	3.9943E-003	3.4558E-003	4.7254E-003
6969	8.4261E-001	9.0409E-004	7.1809E-002	6309	4.8361E-003	-1.4235E-002	4.2005E-003	3.5912E-003	4.5547E-003
6970	8.4342E-001	8.8941E-004	7.0413E-002	6268	4.7232E-003	-1.4192E-002	4.0620E-003	3.9169E-003	4.0331E-003
6971	8.4323E-001	8.9357E-004	7.0739E-002	6267	4.8142E-003	-1.4157E-002	4.1676E-003	3.6970E-003	3.8055E-003
6972	8.4303E-001	8.9925E-004	7.1010E-002	6236	4.8348E-003	-1.4180E-002	4.4369E-003	3.5285E-003	3.7955E-003
6973	8.4196E-001	8.9343E-004	7.0515E-002	6229	4.6868E-003	-1.4080E-002	4.3533E-003	3.5938E-003	4.3384E-003
6974	8.4054E-001	8.9896E-004	7.1052E-002	6247	4.4836E-003	-1.4222E-002	4.4194E-003	3.8472E-003	5.3073E-003
6975	8.3918E-001	8.9297E-004	7.0581E-002	6247	4.5456E-003	-1.4157E-002	4.1533E-003	3.7164E-003	5.0192E-003
6976	8.3538E-001	8.8799E-004	7.0379E-002	6282	4.5737E-003	-1.4168E-002	3.9686E-003	3.6025E-003	5.3034E-003
6977	8.2871E-001	8.8558E-004	7.0201E-002	6284	4.4614E-003	-1.4070E-002	4.0862E-003	3.5393E-003	4.9758E-003
6978	8.2090E-001	8.6036E-004	6.8034E-002	6253	4.2275E-003	-1.3738E-002	4.2358E-003	3.3943E-003	4.2376E-003
6979	8.1364E-001	8.6808E-004	6.8743E-002	6271	4.1708E-003	-1.3823E-002	4.7084E-003	3.3231E-003	3.3380E-003
6980	8.0975E-001	8.6852E-004	6.8696E-002	6256	4.2161E-003	-1.3988E-002	4.5148E-003	3.0646E-003	2.5823E-003
6981	8.1093E-001	8.5809E-004	6.7843E-002	6251	4.2771E-003	-1.3772E-002	4.4980E-003	3.2598E-003	3.0096E-003
6982	8.1693E-001	8.5691E-004	6.7782E-002	6257	4.4299E-003	-1.3537E-002	4.2946E-003	2.4687E-003	3.6105E-003
6983	8.2585E-001	8.5495E-004	6.7739E-002	6278	4.5192E-003	-1.3628E-002	4.0709E-003	3.0346E-003	4.7303E-003
6984	8.3462E-001	8.6612E-004	6.8786E-002	6307	4.4710E-003	-1.3752E-002	4.0546E-003	3.5600E-003	5.4966E-003
6985	8.3988E-001	8.8962E-004	7.0660E-002	6309	4.5905E-003	-1.4159E-002	4.1324E-003	3.9863E-003	6.0341E-003
6986	8.4280E-001	8.9301E-004	7.0892E-002	6302	4.8041E-003	-1.4335E-002	4.0896E-003	3.7385E-003	5.2307E-003
6987	8.4474E-001	9.0363E-004	7.1807E-002	6315	4.7405E-003	-1.4475E-002	3.8775E-003	3.7196E-003	5.1523E-003
6988	8.4448E-001	9.0936E-004	7.2270E-002	6316	4.7380E-003	-1.4452E-002	4.1842E-003	3.3749E-003	5.3204E-003
6989	8.4175E-001	8.9795E-004	7.1268E-002	6299	4.6606E-003	-1.4445E-002	4.2880E-003	3.3338E-003	5.0799E-003
6990	8.3989E-001	9.0203E-004	7.1556E-002	6293	4.6293E-003	-1.4531E-002	4.0340E-003	3.9711E-003	3.4688E-003
6991	8.3893E-001	9.0632E-004	7.1846E-002	6284	4.6142E-003	-1.4604E-002	4.3892E-003	4.1207E-003	3.0368E-003
6992	8.3831E-001	9.0118E-004	7.1559E-002	6305	4.6011E-003	-1.4487E-002	4.2610E-003	3.4811E-003	4.2651E-003
6993	8.3840E-001	8.8650E-004	7.0352E-002	6298	4.6017E-003	-1.4170E-002	4.1291E-003	4.2020E-003	5.1498E-003
6994	8.3914E-001	8.8815E-004	7.0517E-002	6304	4.7147E-003	-1.4199E-002	3.7211E-003	4.1642E-003	4.7951E-003
6995	8.4035E-001	9.0134E-004	7.1693E-002	6327	4.8305E-003	-1.4423E-002	3.5188E-003	3.7764E-003	4.0889E-003
6996	8.4063E-001	8.9190E-004	7.0942E-002	6327	4.7891E-003	-1.4389E-002	3.7249E-003	3.7257E-003	4.1232E-003
6997	8.4036E-001	8.9054E-004	7.0832E-002	6326	4.7820E-003	-1.4257E-002	3.6616E-003	3.4695E-003	4.1618E-003
6998	8.3811E-001	8.8338E-004	7.0319E-002	6337	4.6230E-003	-1.4107E-002	3.5488E-003	3.6753E-003	4.7292E-003
6999	8.3583E-001	8.7617E-004	6.9803E-002	6347	4.5398E-003	-1.4069E-002	4.0376E-003	3.8325E-003	4.6897E-003
7000	8.3278E-001	8.8263E-004	7.0465E-002	6374	4.4807E-003	-1.4268E-002	4.2187E-003	3.7274E-003	4.1860E-003
7001	8.2890E-001	8.8229E-004	7.0455E-002	6377	4.4592E-003	-1.4394E-002	4.3487E-003	3.4293E-003	4.1615E-003
7002	8.2717E-001	8.8016E-004	7.0290E-002	6378	4.5304E-003	-1.4258E-002	4.6092E-003	3.6618E-003	4.0306E-003
7003	8.2682E-001	8.7199E-004	6.9730E-002	6395	4.3617E-003	-1.3999E-002	4.7240E-003	3.5740E-003	3.8217E-003
7004	8.2765E-001	8.5719E-004	6.8468E-002	6380	4.2853E-003	-1.3952E-002	4.1113E-003	3.5415E-003	4.6985E-003
7005	8.2806E-001	8.6787E-004	6.9323E-002	6380	4.3808E-003	-1.3967E-002	4.2013E-003	3.3730E-003	4.7322E-003
7006	8.2727E-001	8.8236E-004	7.0521E-002	6388	4.5109E-003	-1.4054E-002	4.7072E-003	3.4578E-003	4.3236E-003
7007	8.2628E-001	8.7636E-004	7.0021E-002	6384	4.4371E-003	-1.4200E-002	4.6652E-003	3.8670E-003	4.5842E-003
7008	8.2617E-001	8.7116E-004	6.9542E-002	6372	4.4152E-003	-1.4047E-002	4.5237E-003	3.6184E-003	4.5577E-003
7009	8.2880E-001	8.6923E-004	6.9379E-002	6371	4.3934E-003	-1.4075E-002	4.4312E-003	3.5759E-003	4.5487E-003
7010	8.3179E-001	8.6471E-004	6.9004E-002	6368	4.4219E-003	-1.4064E-002	4.5462E-003	3.4076E-003	4.8810E-003
7011	8.3433E-001	8.7440E-004	6.9813E-002	6375	4.5461E-003	-1.4060E-002	4.1389E-003	3.5037E-003	4.9031E-003
7012	8.3526E-001	8.8324E-004	7.0484E-002	6368	4.5576E-003	-1.4198E-002	4.1385E-003	3.3507E-003	5.1669E-003
7013	8.3439E-001	8.8836E-004	7.0813E-002	6354	4.5493E-003	-1.4344E-002	4.4038E-003	3.0469E-003	5.1109E-003
7014	8.3235E-001	8.7931E-004	6.9961E-002	6330	4.4531E-003	-1.4223E-002	4.1582E-003	2.9926E-003	5.0595E-003
7015	8.2912E-001	8.7741E-004	6.9714E-002	6313	4.4605E-003	-1.4163E-002	3.8802E-003	3.3723E-003	4.7592E-003
7016	8.2447E-001	8.8464E-004	7.0274E-002	6310	4.3865E-003	-1.4058E-002	4.0613E-003	4.0758E-003	4.8574E-003
7017	8.1830E-001	8.7585E-004	6.9511E-002	6299	4.2368E-003	-1.4208E-002	3.9901E-003	3.8841E-003	3.7182E-003
7018	8.1608E-001	8.8001E-004	6.9702E-002	6274	4.3615E-003	-1.4188E-002	4.2679E-003	4.5886E-003	2.6750E-003
7019	8.1832E-001	8.7953E-004	6.9699E-002	6280	4.3371E-003	-1.3977E-002	4.5692E-003	3.8463E-003	3.3600E-003
7020	8.2328E-001	8.7065E-004	6.9082E-002	6296	4.4683E-003	-1.3933E-002	4.4693E-003	3.3188E-003	4.0225E-003
7021	8.2857E-001	8.7703E-004	6.9736E-002	6322	4.5447E-003	-1.3999E-002	4.2438E-003	3.1704E-003	4.8821E-003
7022	8.3305E-001	8.8435E-004	7.0323E-002	6323	4.5864E-003	-1.4114E-002	4.3682E-003	3.7674E-003	6.1643E-003
7023	8.3236E-001	8.8740E-004	7.0530E-002	6317	4.5036E-003	-1.4314E-002	4.4131E-003	3.9727E-003	5.6862E-003
7024	8.2947E-001	8.8833E-004	7.0721E-002	6338	4.4255E-003	-1.4411E-002	4.3029E-003	3.7216E-003	3.8939E-003
7025	8.2541E-001	8.8814E-004	7.0641E-002	6326	4.3910E-003	-1.4449E-002	4.5477E-003	3.5618E-003	2.8539E-003
7026	8.2389E-001	8.8389E-004	7.0508E-002	6363	4.4054E-003	-1.4348E-002	4.7095E-003	3.7501E-003	3.4833E-003
7027	8.2554E-001	8.8183E-004	7.0362E-002	6367	4.4235E-003	-1.4205E-002	4.5696E-003	3.8220E-003	4.6466E-003
7028	8.2833E-001	8.7629E-004	6.9963E-002	6374	4.5336E-003	-1.4171E-002	4.4843E-003	3.5311E-003	4.6042E-003
7029	8.3046E-001	8.8225E-004	7.0620E-002	6407	4.5036E-003	-1.4168E-002	4.2624E-003	3.2876E-003	4.8764E-003
7030	8.3325E-001	8.7198E-004	6.9838E-002	6415	4.5288E-003	-1.4055E-002	3.7543E-003	3.8209E-003	4.7226E-003
7031	8.3526E-001	8.7989E-004	7.0377E-002	6397	4.5720E-003	-1.4247E-002	3.9650E-003	3.4046E-003	4.4010E-003
7032	8.3594E-001	8.8601E-004	7.0815E-002	6388	4.6458E-003	-1.4192E-002	4.1975E-003	3.2205E-003	4.1918E-003
7033	8.3540E-001	8.8406E-004	7.0589E-002	6375	4.5434E-003	-1.4373E-002	4.1913E-003	3.7452E-003	4.0115E-003
7034	8.3455E-001	9.0087E-004	7.1959E-002	6380	4.5064E-003	-1.4644E-002	4.6019E-003	3.7524E-003	3.6293E-003
7035	8.3421E-001	9.0063E-004	7.1865E-002	6367	4.5657E-003	-1.4677E-002	4.4122E-003	4.1459E-003	3.9163E-003
7036	8.3412E-001	8.9542E-004	7.1412E-002	6360	4.5960E-003	-1.4490E-002	4.3161E-003	3.7861E-003	3.8997E-003
7037	8.3352E-001	8.8757E-004	7.0906E-002	6382	4.5119E-003	-1.4201E-002	4.1539E-003	3.5253E-003	4.2417E-003
7038	8.3091E-001	8.7934E-004	7.0272E-002	6386	4.4650E-003	-1.4081E-002	4.0568E-003	3.3905E-003	4.0189E-003
7039	8.2925E-001	8.9204E-004	7.1261E-002	6382	4.4289E-003	-1.4286E-002	4.3580E-003	3.8205E-003	4.1003E-003
7040	8.2998E-001	9.1489E-004	7.3195E-002	6401	4.4658E-003	-1.4557E-002	4.5460E-003	3.8918E-003	3.4307E-003
7041	8.3289E-001	9.0896E-004	7.2626E-002	6384	4.5801E-003	-1.4506E-002	4.5900E-003	3.9723E-003	3.0901E-003
7042	8.3904E-001	9.2175E-004	7.3669E-002	6388	4.6525E-003	-1.4548E-002	4.4551E-003	3.7307E-003	3.4002E-003
7043	8.4594E-001	9.2360E-004	7.3807E-002	6386	4.7443E-003	-1.4628E-002	3.9741E-003	3.6510E-003	4.7351E-003
7044	8.4802E-001	9.2453E-004	7.3904E-002	6390	4.8924E-003	-1.4568E-002	3.6528E-003	3.9205E-003	5.2795E-003
7045	8.4919E-001	9.3063E-004	7.4503E-002	6409	4.7852E-003	-1.4575E-002	4.4647E-003	3.9905E-003	4.8539E-003
7046	8.4836E-001	9.2835E-004	7.4303E-002	6406	4.7398E-003	-1.4754E-002	4.6050E-003	4.2587E-003	4.1178E-003
7047	8.4760E-001	9.4164E-004	7.5494E-002	6428	4.8292E-003	-1.4931E-002	4.4958E-003	4.4936E-003	3.9610E-003
7048	8.4819E-001	9.4055E-004	7.5399E-002	6426	4.8025E-003	-1.4875E-002	4.3813E-003	4.3813E-003	4.6080E-003
7049	8.4980E-001	9.3399E-004	7.4741E-002	6404	4.8752E-003	-1.4704E-002	3.9203E-003	4.4603E-003	4.9312E-003
7050	8.5111E-001	9.3894E-004	7.5279E-002	6428	4.8714E-003	-1.4504E-002	3.5744E-003	4.1202E-003	5.2911E-003
7051	8.5017E-001	9.2649E-004	7.4337E-002	6438	4.7644E-003	-1.4538E-002	3.5427E-003	4.4278E-003	5.0968E-003
7052	8.4640E-001	9.1621E-004	7.3516E-002	6438	4.6070E-003	-1.4415E-002	3.8584E-003	4.0730E-003	5.7439E-003
7053	8.3773E-001	9.1596E-004	7.3473E-002	6434	4.4131E-003	-1.4322E-002	4.0740E-003	4.1921E-003	4.9369E-003
7054	8.2881E-001	9.0437E-004	7.2427E-002	6414	4.3883E-003	-1.4288E-002	4.2335E-003	5.0332E-003	4.1481E-003
7055	8.2021E-001	9.1009E-004	7.2950E-002	6425	4.4626E-003	-1.4106E-002	4.2822E-003	4.7879E-003	3.9283E-003
7056	8.1490E-001	8.9740E-004	7.1982E-002	6434	4.3225E-003	-1.3961E-002	4.1578E-003	3.4416E-003	3.4748E-003
7057	8.1313E-001	8.9221E-004	7.1629E-002	6445	4.3845E-003	-1.3680E-002	5.3035E-003	2.9143E-003	3.6207E-003
7058	8.1329E-001	8.8823E-004	7.1336E-002	6450	4.5629E-003	-1.3490E-002	5.5793E-003	3.2632E-003	4.0504E-003
7059	8.1352E-001	8.6757E-004	6.9572E-002	6431	4.3385E-003	-1.3454E-002	5.2248E-003	2.8168E-003	4.0307E-003
7060	8.1258E-001	8.7763E-004	7.0382E-002	6431	4.2714E-003	-1.3557E-002	4.7734E-003	2.8246E-003	3.7880E-003
7061	8.1026E-001	8.8695E-004	7.1140E-002	6433	4.4264E-003	-1.3606E-002	4.6929E-003	3.4998E-003	4.0323E-003
7062	8.0881E-001	8.8444E-004	7.0895E-002	6425	4.3472E-003	-1.3667E-002	4.8469E-003	3.0390E-003	3.5885E-003
7063	8.1007E-001	8.8988E-004	7.1407E-002	6439	4.0889E-003	-1.3808E-002	5.0603E-003	2.0377E-003	2.9947E-003
7064	8.1588E-001	8.7831E-004	7.0510E-002	6445	3.7386E-003	-1.3714E-002	5.6331E-003	1.8737E-003	2.8038E-003
7065	8.2248E-001	8.6598E-004	6.9493E-002	6440	3.1161E-003	-1.3656E-002	5.7756E-003	1.6551E-003	3.0660E-003
7066	8.2903E-001	8.6206E-004	6.9209E-002	6445	2.5028E-003	-1.3630E-002	6.0372E-003	1.4092E-003	4.2931E-003
7067	8.2977E-001	8.5559E-004	6.8641E-002	6436	2.2809E-003	-1.3455E-002	6.1644E-003	1.6210E-003	4.3639E-003
7068	8.2395E-001	8.5956E-004	6.8974E-002	6439	2.3005E-003	-1.3509E-002	6.4778E-003	2.3259E-003	3.4894E-003
7069	8.1460E-001	8.7186E-004	6.9941E-002	6435	2.8303E-003	-1.3834E-002	6.4496E-003	3.3691E-003	2.4539E-003
7070	8.0759E-001	8.8772E-004	7.1215E-002	6436	3.4077E-003	-1.4060E-002	6.2684E-003	3.4548E-003	2.4146E-003
